Fecha,Estrategia,Rendimiento,Riesgo,zscore_original,outlier_z_original,p2,p98,Rendimiento_winsorized,zscore_winsor,outlier_z_winsor
2009-12-31,Global Macro,-0.28,Alto,-0.5571942478474569,FALSE,-2.0507999999999997,4.0728,-0.28,-0.600108767522226,FALSE
2009-12-31,Long/Short Equity,1.86,Medio,0.61546459707688,FALSE,-4.0152,4.2395999999999985,1.86,0.6695309198420131,FALSE
2009-12-31,Merger Arbitrage,1.02,Medio,0.5036096008162814,FALSE,-1.6496,2.2376,1.02,0.5423656187477318,FALSE
2009-12-31,Relative Value,1.61,Bajo,0.8976085524694914,FALSE,-1.9928,2.3367999999999984,1.61,1.0595936336653407,FALSE
2009-12-31,Short Selling,-3.73,Alto,-0.7455992139240745,FALSE,-10.563600000000001,10.994399999999992,-3.73,-0.7967891619294935,FALSE
2009-12-31,Funds Of Funds,0.66,Medio,0.15017826775416612,FALSE,-2.69,3.6363999999999965,0.66,0.16852938253915728,FALSE
2010-01-31,Convertible Arbitrage,0.53,Medio,-0.012576763929630414,FALSE,-2.6832,3.3703999999999974,0.53,-0.049431304192859356,FALSE
2010-01-31,CTA Global,-2.78,Alto,-1.3659472037928173,FALSE,-4.231199999999999,5.196399999999996,-2.78,-1.4234944438945722,FALSE
2010-01-31,Distressed Securities,1.87,Alto,0.689721496936554,FALSE,-3.412,3.575999999999999,1.87,0.7639700765320708,FALSE
2010-01-31,Emerging Markets,-0.78,Alto,-0.43190862356857723,FALSE,-5.645599999999999,6.4823999999999975,-0.78,-0.5386329380754645,FALSE
2010-01-31,Equity Market Neutral,0.28,Bajo,-0.20886124570736148,FALSE,-1.3356000000000001,1.958399999999999,0.28,-0.28639136009963617,FALSE
2010-01-31,Event Driven,0.77,Medio,0.08095739998373716,FALSE,-3.0076,3.3676,0.77,0.06247767736892226,FALSE
2010-01-31,Fixed Income Arbitrage,1.72,Bajo,1.1123168468705376,FALSE,-2.6687999999999996,2.0579999999999994,1.72,1.5775692504517103,FALSE
2010-01-31,Global Macro,-0.84,Alto,-0.9375760445609705,FALSE,-2.0507999999999997,4.0728,-0.84,-1.0217641082502062,FALSE
2010-01-31,Long/Short Equity,-0.95,Medio,-0.7941263325677417,FALSE,-4.0152,4.2395999999999985,-0.95,-0.861545367611055,FALSE
2010-01-31,Merger Arbitrage,0.48,Medio,-0.057792561726326824,FALSE,-1.6496,2.2376,0.48,-0.09059928588488887,FALSE
2010-01-31,Relative Value,0.6,Bajo,0.018111098421276714,FALSE,-1.9928,2.3367999999999984,0.6,-0.0022946348912075394,FALSE
2010-01-31,Short Selling,1.83,Alto,0.4189008379171829,FALSE,-10.563600000000001,10.994399999999992,1.83,0.47149591409198865,FALSE
2010-01-31,Funds Of Funds,-0.36,Medio,-0.5051051107060258,FALSE,-2.69,3.6363999999999965,-0.36,-0.5961605473672442,FALSE
2010-02-28,Convertible Arbitrage,0.36,Medio,-0.11518755139199863,FALSE,-2.6832,3.3703999999999974,0.36,-0.19107363464191746,FALSE
2010-02-28,CTA Global,0.9,Alto,0.2111133746760002,FALSE,-4.231199999999999,5.196399999999996,0.9,0.2237387346834767,FALSE
2010-02-28,Distressed Securities,0.31,Alto,-0.22568281763378653,FALSE,-3.412,3.575999999999999,0.31,-0.28158122672951574,FALSE
2010-02-28,Emerging Markets,-0.19,Alto,-0.25057945387394487,FALSE,-5.645599999999999,6.4823999999999975,-0.19,-0.3236374370985666,FALSE
2010-02-28,Equity Market Neutral,0.5,Bajo,0.06173238789380139,FALSE,-1.3356000000000001,1.958399999999999,0.5,0.04117638673086013,FALSE
2010-02-28,Event Driven,0.76,Medio,0.07498494663290325,FALSE,-3.0076,3.3676,0.76,0.05565674372507562,FALSE
2010-02-28,Fixed Income Arbitrage,0.23,Bajo,-0.1789605639102349,FALSE,-2.6687999999999996,2.0579999999999994,0.23,-0.3175655304421076,FALSE
2010-02-28,Global Macro,0.47,Alto,-0.04775434153471533,FALSE,-2.0507999999999997,4.0728,0.47,-0.0353917933329664,FALSE
2010-02-28,Long/Short Equity,0.84,Medio,0.1037981386293659,FALSE,-4.0152,4.2395999999999985,0.84,0.1137665735067356,FALSE
2010-02-28,Merger Arbitrage,0.57,Medio,0.035774465364107846,FALSE,-1.6496,2.2376,0.57,0.01489486488721453,FALSE
2010-02-28,Relative Value,0.57,Bajo,-0.008012588332630672,FALSE,-1.9928,2.3367999999999984,0.57,-0.033835870590907015,FALSE
2010-02-28,Short Selling,-2.61,Alto,-0.5110236639128859,FALSE,-10.563600000000001,10.994399999999992,-2.61,-0.5413072761122164,FALSE
2010-02-28,Funds Of Funds,0.13,Medio,-0.19031211517122776,FALSE,-2.69,3.6363999999999965,0.13,-0.2288095026082866,FALSE
2010-03-31,Convertible Arbitrage,2.29,Medio,1.0497466827395934,FALSE,-2.6832,3.3703999999999974,2.29,1.4169834110444477,FALSE
2010-03-31,CTA Global,2.75,Alto,1.00392915461277,FALSE,-4.231199999999999,5.196399999999996,2.75,1.0518315010882024,FALSE
2010-03-31,Distressed Securities,3.36,Alto,1.5640499768787381,FALSE,-3.412,3.575999999999999,3.36,1.7626056161857655,FALSE
2010-03-31,Emerging Markets,4.21,Alto,1.1017058794419576,FALSE,-5.645599999999999,6.4823999999999975,4.21,1.2797188413732141,FALSE
2010-03-31,Equity Market Neutral,0.77,Bajo,0.3938245745861377,FALSE,-1.3356000000000001,1.958399999999999,0.77,0.4431913487501057,FALSE
2010-03-31,Event Driven,2.73,Medio,1.2515582567471821,FALSE,-3.0076,3.3676,2.73,1.399380671562863,FALSE
2010-03-31,Fixed Income Arbitrage,1.36,Bajo,0.8003303583597469,FALSE,-2.6687999999999996,2.0579999999999994,1.36,1.1196843369471636,FALSE
2010-03-31,Global Macro,1.71,Alto,0.7945196369023507,FALSE,-2.0507999999999997,4.0728,1.71,0.898273603993276,FALSE
2010-03-31,Long/Short Equity,2.87,Medio,1.122114717696477,FALSE,-4.0152,4.2395999999999985,2.87,1.2198465961151799,FALSE
2010-03-31,Merger Arbitrage,1.09,Medio,0.5763839552199529,FALSE,-1.6496,2.2376,1.09,0.6244166249038123,FALSE
2010-03-31,Relative Value,1.79,Bajo,1.0543506729929355,FALSE,-1.9928,2.3367999999999984,1.79,1.2488410478635372,FALSE
2010-03-31,Short Selling,-4.96,Alto,-1.0032134340256476,FALSE,-10.563600000000001,10.994399999999992,-4.96,-1.077363018675253,FALSE
2010-03-31,Funds Of Funds,1.71,Medio,0.8247346867573049,FALSE,-2.69,3.6363999999999965,1.71,0.9557101927369234,FALSE
2010-04-30,Convertible Arbitrage,1.99,Medio,0.8686688225118845,FALSE,-2.6832,3.3703999999999974,1.99,1.1670263573108155,FALSE
2010-04-30,CTA Global,1,Alto,0.2539682816996094,FALSE,-4.231199999999999,5.196399999999996,1,0.2685005058404889,FALSE
2010-04-30,Distressed Securities,2.51,Alto,1.0652719849654115,FALSE,-3.412,3.575999999999999,2.51,1.1929142009470803,FALSE
2010-04-30,Emerging Markets,1.33,Alto,0.21657366127154878,FALSE,-5.645599999999999,6.4823999999999975,1.33,0.23024927728259403,FALSE
2010-04-30,Equity Market Neutral,0.18,Bajo,-0.3318583518897083,FALSE,-1.3356000000000001,1.958399999999999,0.18,-0.43528579047713456,FALSE
2010-04-30,Event Driven,1.64,Medio,0.6005608415062866,FALSE,-3.0076,3.3676,1.64,0.6558989043835796,FALSE
2010-04-30,Fixed Income Arbitrage,1.13,Bajo,0.6010056573667416,FALSE,-2.6687999999999996,2.0579999999999994,1.13,0.8271467533192587,FALSE
2010-04-30,Global Macro,0.76,Alto,0.14922908890621142,FALSE,-2.0507999999999997,4.0728,0.76,0.18296543668688064,FALSE
2010-04-30,Long/Short Equity,1,Medio,0.18405954387603476,FALSE,-4.0152,4.2395999999999985,1,0.2009452945005046,FALSE
2010-04-30,Merger Arbitrage,0.38,Medio,-0.16175592516014314,FALSE,-1.6496,2.2376,0.38,-0.20781500896500377,FALSE
2010-04-30,Relative Value,1.22,Bajo,0.5580006246686956,FALSE,-1.9928,2.3367999999999984,1.22,0.6495575695692477,FALSE
2010-04-30,Short Selling,-2.87,Alto,-0.5654787023083404,FALSE,-10.563600000000001,10.994399999999992,-2.87,-0.6006155710340844,FALSE
2010-04-30,Funds Of Funds,0.85,Medio,0.272240857859496,FALSE,-2.69,3.6363999999999965,0.85,0.3109716243844673,FALSE
2010-05-31,Convertible Arbitrage,-2.44,Medio,-1.8052475801839452,FALSE,-2.6832,3.3703999999999974,-2.44,-2.5240061361558146,FALSE
2010-05-31,CTA Global,-2.48,Alto,-1.23738248272199,FALSE,-4.231199999999999,5.196399999999996,-2.48,-1.2892091304235358,FALSE
2010-05-31,Distressed Securities,-2.5,Alto,-1.8745841791354898,FALSE,-3.412,3.575999999999999,-2.5,-2.1649140229891684,FALSE
2010-05-31,Emerging Markets,-4.8,Alto,-1.6674056780981064,FALSE,-5.645599999999999,6.4823999999999975,-4.8,-2.003517537951955,FALSE
2010-05-31,Equity Market Neutral,-0.5,Bajo,-1.1682386739296662,FALSE,-1.3356000000000001,1.958399999999999,-0.5,-1.4477679170441233,FALSE
2010-05-31,Event Driven,-2.57,Medio,-1.9138420191947862,FALSE,-3.0076,3.3676,-2.57,-2.2157141596758545,FALSE
2010-05-31,Fixed Income Arbitrage,-1.02,Bajo,-1.2622469823504803,FALSE,-2.6687999999999996,2.0579999999999994,-1.02,-1.9074437023328945,FALSE
2010-05-31,Global Macro,-1.28,Alto,-1.2364474562644456,FALSE,-2.0507999999999997,4.0728,-1.28,-1.3530647331079053,FALSE
2010-05-31,Long/Short Equity,-3.71,Medio,-2.1786355730727793,FALSE,-4.0152,4.2395999999999985,-3.71,-2.36537830475357,FALSE
2010-05-31,Merger Arbitrage,-1.15,Medio,-1.7523953856975332,FALSE,-1.6496,2.2376,-1.15,-2.001215572090762,FALSE
2010-05-31,Relative Value,-1.86,Bajo,-2.124031215399127,FALSE,-1.9928,2.3367999999999984,-1.86,-2.5886759622665623,FALSE
2010-05-31,Short Selling,4.45,Alto,0.9676400709790703,FALSE,-10.563600000000001,10.994399999999992,4.45,1.0691410398431187,FALSE
2010-05-31,Funds Of Funds,-2.72,Medio,-2.021250966751176,FALSE,-2.69,3.6363999999999965,-2.69,-2.3429522499965727,FALSE
2010-06-30,Convertible Arbitrage,0.17,Medio,-0.22987019620288068,FALSE,-2.6832,3.3703999999999974,0.17,-0.34937976867321757,FALSE
2010-06-30,CTA Global,0.11,Alto,-0.1274403908105123,FALSE,-4.231199999999999,5.196399999999996,0.11,-0.12987925745691972,FALSE
2010-06-30,Distressed Securities,-1.05,Alto,-1.023727604695109,FALSE,-3.412,3.575999999999999,-1.05,-1.1930874911114118,FALSE
2010-06-30,Emerging Markets,-0.39,Alto,-0.3120469690246677,FALSE,-5.645599999999999,6.4823999999999975,-0.39,-0.39651726793819303,FALSE
2010-06-30,Equity Market Neutral,-0.45,Bajo,-1.106740120838493,FALSE,-1.3356000000000001,1.958399999999999,-0.45,-1.373320701855374,FALSE
2010-06-30,Event Driven,-1.06,Medio,-1.012001563218867,FALSE,-3.0076,3.3676,-1.06,-1.1857531794550122,FALSE
2010-06-30,Fixed Income Arbitrage,0.78,Bajo,0.29768546020347303,FALSE,-2.6687999999999996,2.0579999999999994,0.78,0.3819808651898386,FALSE
2010-06-30,Global Macro,-0.23,Alto,-0.5232315874266074,FALSE,-2.0507999999999997,4.0728,-0.23,-0.562460969242942,FALSE
2010-06-30,Long/Short Equity,-1.61,Medio,-1.1252046292102509,FALSE,-4.0152,4.2395999999999985,-1.61,-1.221157591710352,FALSE
2010-06-30,Merger Arbitrage,0.23,Medio,-0.31770097031086764,FALSE,-1.6496,2.2376,0.23,-0.38363859358517616,FALSE
2010-06-30,Relative Value,-0.34,Bajo,-0.8004310865344872,FALSE,-1.9928,2.3367999999999984,-0.34,-0.9905866868151235,FALSE
2010-06-30,Short Selling,4.19,Alto,0.9131850325836159,FALSE,-10.563600000000001,10.994399999999992,4.19,1.009832744921251,FALSE
2010-06-30,Funds Of Funds,-0.79,Medio,-0.7813520251549304,FALSE,-2.69,3.6363999999999965,-0.79,-0.9185298315434722,FALSE
2010-07-31,Convertible Arbitrage,2.27,Medio,1.0376748253910792,FALSE,-2.6832,3.3703999999999974,2.27,1.4003196074622055,FALSE
2010-07-31,CTA Global,-0.8,Alto,-0.5174200447253557,FALSE,-4.231199999999999,5.196399999999996,-0.8,-0.5372113749857308,FALSE
2010-07-31,Distressed Securities,1.43,Alto,0.43153053641671435,FALSE,-3.412,3.575999999999999,1.43,0.46907099099675137,FALSE
2010-07-31,Emerging Markets,2.96,Alto,0.7175339097499399,FALSE,-5.645599999999999,6.4823999999999975,2.96,0.8242198986255492,FALSE
2010-07-31,Equity Market Neutral,0.9,Bajo,0.5537208126231885,FALSE,-1.3356000000000001,1.958399999999999,0.9,0.6367541082408535,FALSE
2010-07-31,Event Driven,1.7,Medio,0.6363955616112901,FALSE,-3.0076,3.3676,1.7,0.6968245062466595,FALSE
2010-07-31,Fixed Income Arbitrage,1,Bajo,0.48834386984895617,FALSE,-2.6687999999999996,2.0579999999999994,1,0.661799423442617,FALSE
2010-07-31,Global Macro,0.33,Alto,-0.14284979071309373,FALSE,-2.0507999999999997,4.0728,0.33,-0.14080562851496148,FALSE
2010-07-31,Long/Short Equity,1.91,Medio,0.6405462862164638,FALSE,-4.0152,4.2395999999999985,1.91,0.6967742701525658,FALSE
2010-07-31,Merger Arbitrage,1.27,Medio,0.7635180094008223,FALSE,-1.6496,2.2376,1.27,0.8354049264480191,FALSE
2010-07-31,Relative Value,1.74,Bajo,1.0108111950697567,FALSE,-1.9928,2.3367999999999984,1.74,1.1962723216973714,FALSE
2010-07-31,Short Selling,-4.26,Alto,-0.8566037152686546,FALSE,-10.563600000000001,10.994399999999992,-4.26,-0.9176868400394548,FALSE
2010-07-31,Funds Of Funds,0.69,Medio,0.1694513082971129,FALSE,-2.69,3.6363999999999965,0.69,0.19102026283052195,FALSE
2010-08-31,Convertible Arbitrage,1.21,Medio,0.3978663859198423,FALSE,-2.6832,3.3703999999999974,1.21,0.5171380176033729,FALSE
2010-08-31,CTA Global,3.1,Alto,1.153921329195402,FALSE,-4.231199999999999,5.196399999999996,3.1,1.2084977001377453,FALSE
2010-08-31,Distressed Securities,-0.49,Alto,-0.6951209276698586,FALSE,-3.412,3.575999999999999,-0.49,-0.8177613822482781,FALSE
2010-08-31,Emerging Markets,0.28,Alto,-0.10613079326974617,FALSE,-5.645599999999999,6.4823999999999975,0.28,-0.15236983462544457,FALSE
2010-08-31,Equity Market Neutral,-0.44,Bajo,-1.0944404102202583,FALSE,-1.3356000000000001,1.958399999999999,-0.44,-1.3584312588176242,FALSE
2010-08-31,Event Driven,-0.32,Medio,-0.5700400152571582,FALSE,-3.0076,3.3676,-0.32,-0.6810040898103612,FALSE
2010-08-31,Fixed Income Arbitrage,0.88,Bajo,0.3843483736786926,FALSE,-2.6687999999999996,2.0579999999999994,0.88,0.5091711189411016,FALSE
2010-08-31,Global Macro,1.08,Alto,0.3665901155996478,FALSE,-2.0507999999999997,4.0728,1.08,0.4239113456742981,FALSE
2010-08-31,Long/Short Equity,-0.96,Medio,-0.7991426703956587,FALSE,-4.0152,4.2395999999999985,-0.96,-0.8669940376731656,FALSE
2010-08-31,Merger Arbitrage,0.7,Medio,0.17092683782806908,FALSE,-1.6496,2.2376,0.7,0.16727530489136394,FALSE
2010-08-31,Relative Value,0.31,Bajo,-0.23441787353316113,FALSE,-1.9928,2.3367999999999984,0.31,-0.30719324665496883,FALSE
2010-08-31,Short Selling,3.89,Alto,0.850352295973476,FALSE,-10.563600000000001,10.994399999999992,3.89,0.9414000969344803,FALSE
2010-08-31,Funds Of Funds,0.06,Medio,-0.23528254310477034,FALSE,-2.69,3.6363999999999965,0.06,-0.2812882232881377,FALSE
2010-09-30,Convertible Arbitrage,1.89,Medio,0.808309535769315,FALSE,-2.6832,3.3703999999999974,1.89,1.0837073393996048,FALSE
2010-09-30,CTA Global,2.67,Alto,0.9696452289938826,FALSE,-4.231199999999999,5.196399999999996,2.67,1.0160220841625927,FALSE
2010-09-30,Distressed Securities,2.17,Alto,0.865760788200081,FALSE,-3.412,3.575999999999999,2.17,0.9650376348516065,FALSE
2010-09-30,Emerging Markets,4.29,Alto,1.126292885502247,FALSE,-5.645599999999999,6.4823999999999975,4.29,1.3088707737090648,FALSE
2010-09-30,Equity Market Neutral,1.6,Bajo,1.414700555899616,FALSE,-1.3356000000000001,1.958399999999999,1.6,1.679015120883342,FALSE
2010-09-30,Event Driven,2.72,Medio,1.2455858033963485,FALSE,-3.0076,3.3676,2.72,1.3925597379190164,FALSE
2010-09-30,Fixed Income Arbitrage,1.32,Bajo,0.7656651929696591,FALSE,-2.6687999999999996,2.0579999999999994,1.32,1.0688082354466586,FALSE
2010-09-30,Global Macro,2.63,Alto,1.4194325886459802,FALSE,-2.0507999999999997,4.0728,2.63,1.590993092332101,FALSE
2010-09-30,Long/Short Equity,4.08,Medio,1.72909159487441,FALSE,-4.0152,4.2395999999999985,4.08,1.8791356736305578,FALSE
2010-09-30,Merger Arbitrage,1.34,Medio,0.8362923638044938,FALSE,-1.6496,2.2376,1.34,0.9174559326040996,FALSE
2010-09-30,Relative Value,2.15,Bajo,1.3678349140398236,FALSE,-1.9928,2.3367999999999984,2.15,1.6273358762599304,FALSE
2010-09-30,Short Selling,-8.26,Alto,-1.6943735367371853,FALSE,-10.563600000000001,10.994399999999992,-8.26,-1.8301221465297297,FALSE
2010-09-30,Funds Of Funds,2.19,Medio,1.133103335444454,FALSE,-2.69,3.6363999999999965,2.19,1.3155642773987595,FALSE
2010-10-31,Convertible Arbitrage,2.14,Medio,0.959207752625739,FALSE,-2.6832,3.3703999999999974,2.14,1.292004884177632,FALSE
2010-10-31,CTA Global,3.11,Alto,1.1582068198977629,FALSE,-4.231199999999999,5.196399999999996,3.11,1.2129738772534464,FALSE
2010-10-31,Distressed Securities,2.06,Alto,0.8012130480701211,FALSE,-3.412,3.575999999999999,2.06,0.8913128634677768,FALSE
2010-10-31,Emerging Markets,2.32,Alto,0.5208378612676268,FALSE,-5.645599999999999,6.4823999999999975,2.32,0.5910044399387446,FALSE
2010-10-31,Equity Market Neutral,1.05,Bajo,0.7382164718967088,FALSE,-1.3356000000000001,1.958399999999999,1.05,0.860095753807101,FALSE
2010-10-31,Event Driven,1.87,Medio,0.7379272685754666,FALSE,-3.0076,3.3676,1.87,0.8127803781920524,FALSE
2010-10-31,Fixed Income Arbitrage,1.07,Bajo,0.5490079092816099,FALSE,-2.6687999999999996,2.0579999999999994,1.07,0.7508326010685011,FALSE
2010-10-31,Global Macro,1.59,Alto,0.713009251892312,FALSE,-2.0507999999999997,4.0728,1.59,0.8079188881229946,FALSE
2010-10-31,Long/Short Equity,2.08,Medio,0.7258240292910495,FALSE,-4.0152,4.2395999999999985,2.08,0.7894016612084453,FALSE
2010-10-31,Merger Arbitrage,0.47,Medio,-0.06818889806970847,FALSE,-1.6496,2.2376,0.47,-0.10232085819290036,FALSE
2010-10-31,Relative Value,1.49,Bajo,0.7931138054538618,FALSE,-1.9928,2.3367999999999984,1.49,0.9334286908665427,FALSE
2010-10-31,Short Selling,-1.79,Alto,-0.3392808505118372,FALSE,-10.563600000000001,10.994399999999992,-1.79,-0.35425803828171004,FALSE
2010-10-31,Funds Of Funds,1.48,Medio,0.6769747092613793,FALSE,-2.69,3.6363999999999965,1.48,0.7832801105031271,FALSE
2010-11-30,Convertible Arbitrage,-0.12,Medio,-0.40491212775633234,FALSE,-2.6832,3.3703999999999974,-0.12,-0.5910049206157284,FALSE
2010-11-30,CTA Global,-2.24,Alto,-1.134530705865328,FALSE,-4.231199999999999,5.196399999999996,-2.24,-1.1817808796467066,FALSE
2010-11-30,Distressed Securities,0.65,Alto,-0.026171620868455883,FALSE,-3.412,3.575999999999999,0.65,-0.05370466063404177,FALSE
2010-11-30,Emerging Markets,-0.49,Alto,-0.3427807266000291,FALSE,-5.645599999999999,6.4823999999999975,-0.49,-0.43295718335800626,FALSE
2010-11-30,Equity Market Neutral,0.44,Bajo,-0.012065875815606671,FALSE,-1.3356000000000001,1.958399999999999,0.44,-0.04816027149563887,FALSE
2010-11-30,Event Driven,0.28,Medio,-0.21169281420712407,FALSE,-3.0076,3.3676,0.28,-0.2717480711795629,FALSE
2010-11-30,Fixed Income Arbitrage,0.56,Bajo,0.10702705055798989,FALSE,-2.6687999999999996,2.0579999999999994,0.56,0.10216230693706015,FALSE
2010-11-30,Global Macro,-0.47,Alto,-0.6862523574466848,FALSE,-2.0507999999999997,4.0728,-0.47,-0.743170400983505,FALSE
2010-11-30,Long/Short Equity,0.66,Medio,0.013504057726863486,FALSE,-4.0152,4.2395999999999985,0.66,0.0156905123887455,FALSE
2010-11-30,Merger Arbitrage,-0.25,Medio,-0.816725114793186,FALSE,-1.6496,2.2376,-0.25,-0.9462740643697278,FALSE
2010-11-30,Relative Value,0.37,Bajo,-0.18217050002534638,FALSE,-1.9928,2.3367999999999984,0.37,-0.24411077525556993,FALSE
2010-11-30,Short Selling,-1.62,Alto,-0.30367563309942464,FALSE,-10.563600000000001,10.994399999999992,-1.62,-0.3154795377558734,FALSE
2010-11-30,Funds Of Funds,-0.09,Medio,-0.33164774581950446,FALSE,-2.69,3.6363999999999965,-0.09,-0.3937426247449614,FALSE
2010-12-31,Convertible Arbitrage,1.45,Medio,0.5427286741020092,FALSE,-2.6832,3.3703999999999974,1.45,0.7171036605902783,FALSE
2010-12-31,CTA Global,4.36,Alto,1.6938931576928777,FALSE,-4.231199999999999,5.196399999999996,4.36,1.772496016716099,FALSE
2010-12-31,Distressed Securities,3.11,Alto,1.4173505674924656,FALSE,-3.412,3.575999999999999,3.11,1.5950493175861522,FALSE
2010-12-31,Emerging Markets,2.26,Alto,0.5023976067224099,FALSE,-5.645599999999999,6.4823999999999975,2.26,0.5691404906868567,FALSE
2010-12-31,Equity Market Neutral,0.94,Bajo,0.6029196550961271,FALSE,-1.3356000000000001,1.958399999999999,0.94,0.6963118803918528,FALSE
2010-12-31,Event Driven,2.6,Medio,1.1739163631863414,FALSE,-3.0076,3.3676,2.6,1.3107085341928568,FALSE
2010-12-31,Fixed Income Arbitrage,0.55,Bajo,0.09836075921046791,FALSE,-2.6687999999999996,2.0579999999999994,0.55,0.08944328156193385,FALSE
2010-12-31,Global Macro,2.5,Alto,1.3311296715517718,FALSE,-2.0507999999999997,4.0728,2.5,1.4931088168059627,FALSE
2010-12-31,Long/Short Equity,3.42,Medio,1.398013298231901,FALSE,-4.0152,4.2395999999999985,3.42,1.5195234495312606,FALSE
2010-12-31,Merger Arbitrage,1.16,Medio,0.6491583096236242,FALSE,-1.6496,2.2376,1.16,0.7064676310598925,FALSE
2010-12-31,Relative Value,1.57,Bajo,0.8627769701309482,FALSE,-1.9928,2.3367999999999984,1.57,1.017538652732408,FALSE
2010-12-31,Short Selling,-5.07,Alto,-1.0262521041160322,FALSE,-10.563600000000001,10.994399999999992,-5.07,-1.1024549896037354,FALSE
2010-12-31,Funds Of Funds,2.05,Medio,1.0431624795773689,FALSE,-2.69,3.6363999999999965,2.05,1.2106068360390572,FALSE
2011-01-31,Convertible Arbitrage,1.81,Medio,0.7600221063752596,FALSE,-2.6832,3.3703999999999974,1.81,1.0170521250706368,FALSE
2011-01-31,CTA Global,-0.63,Alto,-0.4445667027852202,FALSE,-4.231199999999999,5.196399999999996,-0.63,-0.46111636401881007,FALSE
2011-01-31,Distressed Securities,1.73,Alto,0.6075698276802414,FALSE,-3.412,3.575999999999999,1.73,0.6701385493162872,FALSE
2011-01-31,Emerging Markets,-0.65,Alto,-0.39195473872060743,FALSE,-5.645599999999999,6.4823999999999975,-0.65,-0.4912610480297073,FALSE
2011-01-31,Equity Market Neutral,0.56,Bajo,0.1355306516032095,FALSE,-1.3356000000000001,1.958399999999999,0.56,0.13051304495735921,FALSE
2011-01-31,Event Driven,1.41,Medio,0.4631944144371069,FALSE,-3.0076,3.3676,1.41,0.49901743057510695,FALSE
2011-01-31,Fixed Income Arbitrage,1.81,Bajo,1.190313468998235,FALSE,-2.6687999999999996,2.0579999999999994,1.81,1.692040478827847,FALSE
2011-01-31,Global Macro,-0.55,Alto,-0.740592614120044,FALSE,-2.0507999999999997,4.0728,-0.55,-0.8034068782303594,FALSE
2011-01-31,Long/Short Equity,0.52,Medio,-0.05672467186397176,FALSE,-4.0152,4.2395999999999985,0.52,-0.06059086848080238,FALSE
2011-01-31,Merger Arbitrage,0.93,Medio,0.41004257372584674,FALSE,-1.6496,2.2376,0.93,0.43687146797562837,FALSE
2011-01-31,Relative Value,0.97,Bajo,0.34030323505280086,FALSE,-1.9928,2.3367999999999984,0.97,0.38671393873841897,FALSE
2011-01-31,Short Selling,-0.76,Alto,-0.12355512148369059,FALSE,-10.563600000000001,10.994399999999992,-0.76,-0.11930594686046427,FALSE
2011-01-31,Funds Of Funds,0.13,Medio,-0.19031211517122776,FALSE,-2.69,3.6363999999999965,0.13,-0.2288095026082866,FALSE
2011-02-28,Convertible Arbitrage,1.62,Medio,0.6453394615643775,FALSE,-2.6832,3.3703999999999974,1.62,0.8587459910393366,FALSE
2011-02-28,CTA Global,1.77,Alto,0.5839510657814,FALSE,-4.231199999999999,5.196399999999996,1.77,0.6131661437494829,FALSE
2011-02-28,Distressed Securities,1.44,Alto,0.43739851279216524,FALSE,-3.412,3.575999999999999,1.44,0.4757732429407359,FALSE
2011-02-28,Emerging Markets,0.11,Alto,-0.15837818114786062,FALSE,-5.645599999999999,6.4823999999999975,0.11,-0.21431769083912702,FALSE
2011-02-28,Equity Market Neutral,0.59,Bajo,0.17242978345791346,FALSE,-1.3356000000000001,1.958399999999999,0.59,0.17518137407060858,FALSE
2011-02-28,Event Driven,1.29,Medio,0.39152497422710014,FALSE,-3.0076,3.3676,1.29,0.4171662268489474,FALSE
2011-02-28,Fixed Income Arbitrage,1.03,Bajo,0.5143427438915221,FALSE,-2.6687999999999996,2.0579999999999994,1.03,0.6999564995679959,FALSE
2011-02-28,Global Macro,0.95,Alto,0.27828719850543926,FALSE,-2.0507999999999997,4.0728,0.95,0.3260270701481597,FALSE
2011-02-28,Long/Short Equity,1.39,Medio,0.37969671916479003,FALSE,-4.0152,4.2395999999999985,1.39,0.4134434269228165,FALSE
2011-02-28,Merger Arbitrage,0.62,Medio,0.08775614708101606,FALSE,-1.6496,2.2376,0.62,0.07350272642727204,FALSE
2011-02-28,Relative Value,1.12,Bajo,0.47092166882233777,FALSE,-1.9928,2.3367999999999984,1.12,0.5444201172369163,FALSE
2011-02-28,Short Selling,-3.14,Alto,-0.6220281652574662,FALSE,-10.563600000000001,10.994399999999992,-3.14,-0.6622049542221778,FALSE
2011-02-28,Funds Of Funds,0.83,Medio,0.2593921641641981,FALSE,-2.69,3.6363999999999965,0.83,0.2959777041902241,FALSE
2011-03-31,Convertible Arbitrage,0.38,Medio,-0.10311569404348471,FALSE,-2.6832,3.3703999999999974,0.38,-0.1744098310596753,FALSE
2011-03-31,CTA Global,-1.64,Alto,-0.8774012637236729,FALSE,-4.231199999999999,5.196399999999996,-1.64,-0.9132102527046333,FALSE
2011-03-31,Distressed Securities,0.43,Alto,-0.15526710112837572,FALSE,-3.412,3.575999999999999,0.43,-0.20115420340170143,FALSE
2011-03-31,Emerging Markets,1.54,Alto,0.28111455217980774,FALSE,-5.645599999999999,6.4823999999999975,1.54,0.30677309966420174,FALSE
2011-03-31,Equity Market Neutral,0.8,Bajo,0.4307237064408418,FALSE,-1.3356000000000001,1.958399999999999,0.8,0.4878596778633552,FALSE
